Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
draped skirt,Pink,False,1820,455,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape5,11660,QEXkG9fkbrQw7d44e,True
draped skirt,Purple,False,1820,455,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape6,11661,m648ufsymAXe5gCT2,True
draped skirt,Light blue,False,1820,455,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexSkirtLongDrape7,11662,NJWeNW7PagKY9xcTv,True
dreamy pants,Pink,False,1440,360,Pink,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,False,BottomsTexPantsWideYumekawa0,5923,qxz4uFbtDijhELoSY,True
dreamy pants,Green,False,1440,360,Green,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,False,BottomsTexPantsWideYumekawa1,9194,MTyieKigAqK73aGWS,True
dreamy pants,Yellow,False,1440,360,Yellow,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,False,BottomsTexPantsWideYumekawa2,9195,2T8YtpzT8Q9JEer7j,True
dreamy pants,Blue,False,1440,360,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,fairy tale; comfy,False,BottomsTexPantsWideYumekawa3,9196,tqtyCzjYMSQyFc9s6,True
dress pants,Green,False,1300,325,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexPantsWideSchool0,3405,YB8iwLz2z8nhBcNXR,True
dress pants,Navy blue,False,1300,325,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexPantsWideSchool1,11404,jjGzTyNa4ZaLdqJz7,True
dress pants,Beige,False,1300,325,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexPantsWideSchool2,11405,BZRAPb4eYcA6kcHei,True
dress pants,Berry red,False,1300,325,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,False,BottomsTexPantsWideSchool3,11406,hGGMn4vHorqBCaPbT,True
elephant-print pants,Red,False,1100,275,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,False,BottomsTexPantsWideThail0,5735,TptfethckFaEv2umX,True
elephant-print pants,Blue,False,1100,275,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,False,BottomsTexPantsWideThail1,9184,vRpzBD9yEctZm3Ypg,True
elephant-print pants,Orange,False,1100,275,Orange,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,False,BottomsTexPantsWideThail2,9185,H3xYakEHJu4PDqqBv,True
elephant-print pants,Green,False,1100,275,Green,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,False,BottomsTexPantsWideThail3,9186,adfKNMuuNk5hnokLz,True
elephant-print pants,Purple,False,1100,275,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,False,BottomsTexPantsWideThail4,9187,Nc42fqDjjkTbGAw5F,True
elephant-print pants,Black,False,1100,275,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,comfy; vacation,False,BottomsTexPantsWideThail5,9188,H2GKWBafcBg2xpnAv,True
embellished denim pants,Blue,False,1300,325,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,False,BottomsTexPantsWidePrintdenim0,5459,nL8iXvEk3KyGuN6dN,True
embellished denim pants,Light blue,False,1300,325,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,False,BottomsTexPantsWidePrintdenim1,9539,tea9oG7cEbx48Mpwd,True
embellished denim pants,Black,False,1300,325,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,False,BottomsTexPantsWidePrintdenim2,9540,bHgq9muErTbDvecaH,True
embroidered floral skirt,Green,False,1320,330,Green,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy; vacation,False,BottomsTexSkirtLongEmbroidery0,4547,3puHTTuuCW8zSegSS,True
embroidered floral skirt,Blue,False,1320,330,Blue,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy; vacation,False,BottomsTexSkirtLongEmbroidery1,8736,JAsz32D72zGzZkqus,True
embroidered floral skirt,Berry red,False,1320,330,Red,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; comfy; vacation,False,BottomsTexSkirtLongEmbroidery2,8737,E9i6TADw7SYbhTrQx,True
embroidered-pattern skirt,Blue,False,1100,275,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongGeometric0,4548,rnhaZHTvdzMZBjSqQ,True
embroidered-pattern skirt,Green,False,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongGeometric1,8738,vGos45xxvLFD2hpNu,True
embroidered-pattern skirt,Red,False,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtLongGeometric2,8739,95X4egfZWzLpqXHnG,True
explorer shorts,Camel,False,1040,260,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; work,False,BottomsTexPantsHalfExplorer0,9841,TauZEXz8mGuXTcxy3,True
explorer shorts,Avocado,False,1040,260,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,outdoorsy; work,False,BottomsTexPantsHalfExplorer1,12068,4M5CJwGuT64GeSaLQ,True
explorer shorts,Beige,False,1040,260,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,False,BottomsTexPantsHalfExplorer2,12069,5AftSjCxYkFX3D2T9,True
explorer shorts,Blue,False,1040,260,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,False,BottomsTexPantsHalfExplorer3,12070,FjY7RDn9pa37x83oK,True
faux-fur skirt,Light blue,False,1440,360,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; party,False,BottomsTexSkirtAlineFur0,5415,xC4BjxNbbBaDnSKPY,True
faux-fur skirt,Pink,False,1440,360,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; party,False,BottomsTexSkirtAlineFur1,8794,DE6yhBPSroP6SSYXT,True
faux-fur skirt,Red,False,1440,360,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; party,False,BottomsTexSkirtAlineFur2,8795,sB4fadAttyksKamG4,True
faux-fur skirt,Purple,False,1440,360,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; party,False,BottomsTexSkirtAlineFur3,8796,kMTt78m6kS9jSX6yD,True
faux-fur skirt,Yellow,False,1440,360,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; fairy tale; party,False,BottomsTexSkirtAlineFur4,8797,nFYDGbYaJ8pX935Pa,True
faux-shearling skirt,Beige,False,1560,390,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexSkirtBoxMouton0,5704,tbkDAFjHkzEi6we7W,True
faux-shearling skirt,Pink,False,1560,390,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexSkirtBoxMouton1,11335,8GMFDPcrFsX3ymhzB,True
faux-shearling skirt,Green,False,1560,390,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexSkirtBoxMouton2,11336,2pb7ShdzGnCQPBiNW,True
faux-shearling skirt,Black,False,1560,390,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexSkirtBoxMouton3,11337,aCDhfD5BfTYLG3qXu,True
faux-shearling skirt,Gray,False,1560,390,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,False,BottomsTexSkirtBoxMouton4,11338,QW95DS3pd7MD8WjWr,True
flare skirt,Red,False,1140,285,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtAlineFlare0,4614,aRBpzu6mqFcYYd5uP,True
flare skirt,Black,False,1140,285,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtAlineFlare1,8790,yzAzKqfeZNyMgHpXA,True
flare skirt,Pink,False,1140,285,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtAlineFlare2,8791,Z2cE6GSDY33GgqM85,True
flare skirt,Mint,False,1140,285,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtAlineFlare3,8792,EvfJFFcK8joNcCb2Q,True
flare skirt,Light blue,False,1140,285,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,BottomsTexSkirtAlineFlare4,8793,B36kirhtF9EWoiBrr,True
flashy slacks,White,False,1300,325,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,BottomsTexPantsNormalSlacksgaudy0,3408,5jce5PN9sChgYiXyw,True
flashy slacks,Black,False,1300,325,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,BottomsTexPantsNormalSlacksgaudy1,11354,QaLiuAsBfGP7ZtYhj,True
flashy slacks,Purple,False,1300,325,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,BottomsTexPantsNormalSlacksgaudy2,11355,xu4DZY2htaXCGNDwu,True
flashy slacks,Berry red,False,1300,325,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,BottomsTexPantsNormalSlacksgaudy3,11356,mcWW6kW87v3hcrNJ9,True
flashy slacks,Aquamarine,False,1300,325,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,BottomsTexPantsNormalSlacksgaudy4,11357,qGu8Qna2nTnNpm4SK,True
flashy slacks,Yellow,False,1300,325,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal; party; theatrical,False,BottomsTexPantsNormalSlacksgaudy5,11358,DrJANPn82YoBTnNHM,True
floral lace skirt,Light blue,False,1320,330,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace0,4612,ykmHyQELAhqGimL2b,True
floral lace skirt,Pink,False,1320,330,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace1,11649,9SN8GjYjQ9HnnQocy,True
floral lace skirt,Blue,False,1320,330,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace2,11650,fPevGvERgug8XMjAo,True
floral lace skirt,Ruby red,False,1320,330,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace3,11651,cyedaR7oqKZDDJBGo,True
floral lace skirt,Orange,False,1320,330,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace4,11652,8oa3cezyGixJNiEqu,True
floral lace skirt,Green,False,1320,330,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace5,11653,xze362wgyGn26qr5p,True
floral lace skirt,Purple,False,1320,330,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace6,11654,nGeDMCqd44re2bgPn,True
floral lace skirt,Black,False,1320,330,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; formal; party; vacation,False,BottomsTexSkirtBoxLace7,11655,HCxGmyoHRzEp9ZeBi,True
floral skirt,Light blue,False,1100,275,Light blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; comfy; vacation,False,BottomsTexSkirtLongFlower0,5925,uvcRyALs8z7DoxquB,True
floral skirt,Yellow,False,1100,275,Yellow,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Elegant,everyday; fairy tale; comfy; vacation,False,BottomsTexSkirtLongFlower1,8755,hjXuE9nJSJqpiKpGZ,True
floral skirt,Pink,False,1100,275,Pink,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale; comfy; vacation,False,BottomsTexSkirtLongFlower2,8756,d6ACYF3PCoekDK6Y2,True
football pants,Green,False,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball0,9844,i46kykKLdRQfv3fYD,True
football pants,White,False,980,245,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball1,12059,uvft6mzMCCXgEG8qq,True
football pants,Yellow,False,980,245,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball2,12060,eDDRfF8i5HCRheX2c,True
football pants,Berry red,False,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball3,12061,7C2Drte5pnG4HWur3,True
football pants,Blue,False,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball4,12062,5QFQRHGHvKfrGBR9P,True
football pants,Turquoise,False,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball5,12063,fZAgtpoSTH3WdpbL3,True
football pants,Red,False,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball6,12064,2medp8KJqhz6Hw5mY,True
football pants,Black,False,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,False,BottomsTexPantsNormalAmericanfootball7,12065,SYWWn8sDx8HYcWq7g,True
formal shorts,White,False,840,210,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal0,4372,sSaK6D3uiSjFGcAj7,True
formal shorts,Navy blue,False,840,210,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal1,9092,BpHfoBBwXQ9sLTnX3,True
formal shorts,Pink,False,840,210,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal2,9093,4uFHmdDXq48yrb9C6,True
formal shorts,Light blue,False,840,210,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal3,9094,CTYcXMeRYW8vhCWCX,True
formal shorts,Yellow,False,840,210,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal4,9095,xWcqCJyKrQXjWMP9J,True
formal shorts,Purple,False,840,210,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal5,9096,B9jyFZD7bCa4wbctA,True
formal shorts,Lime,False,840,210,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal6,9097,fCpCZoJQqTBfYLuCJ,True
formal shorts,Beige,False,840,210,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal; outdoorsy; vacation,False,BottomsTexPantsHalfFormal7,9098,FzZ65NjiwFekCsaBZ,True
frilly pants,Yellow,False,1200,300,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsWideFrilled0,4369,jjeTpSRC3v7tGa9Ee,True
frilly pants,Mint,False,1200,300,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsWideFrilled1,9274,4af3KswsDdeZe4dRY,True
frilly pants,Pink,False,1200,300,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsWideFrilled2,9275,GtwnvbEyK2jaZJGAS,True
frilly pants,Blue,False,1200,300,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsWideFrilled3,9276,Yop2kKQ7gCv8sqtdB,True
frilly pants,Orange,False,1200,300,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexPantsWideFrilled4,9277,iPsftEvdnvDJsxNHG,True
frilly skirt,Pink,False,1100,275,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; party; comfy; theatrical,False,BottomsTexSkirtAlineFrilled0,4410,XF4SPyL6LTtxkSYzh,True
frilly skirt,Blue,False,1100,275,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; party; comfy; theatrical,False,BottomsTexSkirtAlineFrilled1,8785,fG8cCuBmuJhb58M3h,True
frilly skirt,Green,False,1100,275,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,everyday; fairy tale; party; comfy; theatrical,False,BottomsTexSkirtAlineFrilled2,8786,rBjtXPf5yoDFQKtMh,True
frilly skirt,Orange,False,1100,275,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; party; comfy; theatrical,False,BottomsTexSkirtAlineFrilled3,8787,vqmrggC7MyvNCDLue,True
frilly skirt,Purple,False,1100,275,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; party; comfy; theatrical,False,BottomsTexSkirtAlineFrilled4,8788,3mwCvp9coRcP3ZK5z,True
frilly skirt,Gray,False,1100,275,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; party; comfy; theatrical,False,BottomsTexSkirtAlineFrilled5,8789,WTKQPCEJmEDGBJSCH,True
frilly sweatpants,Blue,False,880,220,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday,False,BottomsTexPantsNormalSweatfrill0,5416,9aE5tW8ijGHNp7sEw,True
frilly sweatpants,Pink,False,880,220,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday,False,BottomsTexPantsNormalSweatfrill1,8798,goWwi5zjd3suWSKmX,True
frilly sweatpants,Mint,False,880,220,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday,False,BottomsTexPantsNormalSweatfrill2,8799,pZc6YBKqvipn62ZZC,True
frilly sweatpants,Orange,False,880,220,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday,False,BottomsTexPantsNormalSweatfrill3,8800,hZDnrbAHvhQzzDuit,True
frilly sweatpants,Purple,False,880,220,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday,False,BottomsTexPantsNormalSweatfrill4,8801,NJr5LGf6JRotcEcju,True
frilly sweatpants,Gray,False,880,220,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday,False,BottomsTexPantsNormalSweatfrill5,8802,frvFycyZzLin2rGxb,True
fringe skirt,Camel,False,1560,390,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe0,4307,ZsgocY2maGNpqGaxw,True
fringe skirt,Black,False,1560,390,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe1,10191,mv5Rh3qBvhEj2LArH,True
fringe skirt,White,False,1560,390,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe2,10192,mN2dwus9NspsZXqn2,True
fringe skirt,Blue,False,1560,390,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe3,10193,6dsgCKFzdoeKMdFru,True
fringe skirt,Yellow,False,1560,390,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe4,10194,8pemxX4SBT8KxNZj2,True
fringe skirt,Green,False,1560,390,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe5,10195,x7o3AYtAqmhXd2cCH,True
fringe skirt,Berry red,False,1560,390,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; vacation,False,BottomsTexSkirtBoxFringe6,10196,pQv6HTgKnKe8M5QiH,True
gaucho pants,Gray,False,880,220,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,False,BottomsTexPantsWideGaucho0,4299,ucvJL5YFCQ9o2x2dM,True
gaucho pants,Brown,False,880,220,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,False,BottomsTexPantsWideGaucho1,9266,o8D49zpNWMuHKGtEN,True
gaucho pants,Avocado,False,880,220,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,False,BottomsTexPantsWideGaucho2,9267,jy7chTg2aJBN4eF8S,True
gaucho pants,Pink,False,880,220,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,False,BottomsTexPantsWideGaucho3,9268,HFPGpyH83SfaZ4wXy,True
gaucho pants,Blue,False,880,220,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,formal; work,False,BottomsTexPantsWideGaucho4,9269,6zr7iP6iYPdwWKo3Y,True
geometric-print pants,Blue,False,1040,260,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexPantsNormalChimayo0,5795,KnvsHTwKxnp4sbGyF,True
geometric-print pants,Red,False,1040,260,Red,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexPantsNormalChimayo1,9189,EXahMofijrzoK7d4k,True
geometric-print pants,Brown,False,1040,260,Brown,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexPantsNormalChimayo2,9190,XD7h2WiQxjHB9YL5q,True
geometric-print pants,Navy blue,False,1040,260,Black,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy; vacation,False,BottomsTexPantsNormalChimayo3,9191,Ba59zqpnxnoinpvA2,True
