Name,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
Kyle's photo,Silver,Frame,,,False,True,1,NFS,10,Beige,Black,1x1,High Friendship,1.0.0,BromideNpcNmlWol10_Remake_6_0,6_0,6741,6TTteeschCivnZvLE,0
Kyle's photo,Gold,Frame,,,False,True,1,NFS,10,Beige,Black,1x1,High Friendship,1.0.0,BromideNpcNmlWol10_Remake_7_0,7_0,6741,bA9a4jj4XjNzJ2svj,0
Leonardo's photo,Natural wood,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_0_0,0_0,6728,qFFziATmGYWFmZhQS,0
Leonardo's photo,Dark wood,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_1_0,1_0,6728,vE2F4ygRPmPxoT4Xy,0
Leonardo's photo,Pastel,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_2_0,2_0,6728,c55cQjNKosfJWWW2Q,0
Leonardo's photo,White,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_3_0,3_0,6728,aE6R62egnqibkMy44,0
Leonardo's photo,Pop,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_4_0,4_0,6728,TdtFkcRCw6exin5iR,0
Leonardo's photo,Colorful,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_5_0,5_0,6728,AABAbxdsxMRop6DvF,0
Leonardo's photo,Silver,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_6_0,6_0,6728,79ogoAtqhqzmsPThv,0
Leonardo's photo,Gold,Frame,,,False,True,1,NFS,10,Orange,Black,1x1,High Friendship,1.0.0,BromideNpcNmlTig04_Remake_7_0,7_0,6728,BuLNmHMvgWRwus9BA,0
Leopold's photo,Natural wood,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_0_0,0_0,6576,h9ugDqSofsXzE3GsE,0
Leopold's photo,Dark wood,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_1_0,1_0,6576,e8Fvw2b5WvBcq3fbD,0
Leopold's photo,Pastel,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_2_0,2_0,6576,WjZjtqf68AP7xDihy,0
Leopold's photo,White,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_3_0,3_0,6576,b7oe2WFNb4KFdRtfs,0
Leopold's photo,Pop,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_4_0,4_0,6576,kJ6WphGhGXKdBQFrR,0
Leopold's photo,Colorful,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_5_0,5_0,6576,DAaNxMfjhkXj5Np9j,0
Leopold's photo,Silver,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_6_0,6_0,6576,7Hs2p4K2t58iTTGRa,0
Leopold's photo,Gold,Frame,,,False,True,1,NFS,10,Green,Beige,1x1,High Friendship,1.0.0,BromideNpcNmlLon04_Remake_7_0,7_0,6576,s7ScHHvY9xfD8h6f4,0
Lily's photo,Natural wood,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_0_0,0_0,6484,7YrF9jMASukQvjC8d,0
Lily's photo,Dark wood,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_1_0,1_0,6484,cyBYfM72vFsjrPrmj,0
Lily's photo,Pastel,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_2_0,2_0,6484,ZCwsMsjKHdiu3Dt7q,0
Lily's photo,White,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_3_0,3_0,6484,LWRmEptPyhZavCww9,0
Lily's photo,Pop,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_4_0,4_0,6484,okDmFWuPspWyjix35,0
Lily's photo,Colorful,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_5_0,5_0,6484,5ixxHDJZ3H5JsyGSc,0
Lily's photo,Silver,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_6_0,6_0,6484,YnECWPdRetdJQMcna,0
Lily's photo,Gold,Frame,,,False,True,1,NFS,10,Light blue,White,1x1,High Friendship,1.0.0,BromideNpcNmlFlg00_Remake_7_0,7_0,6484,kTAPaJSkbrE9wdqyY,0
Limberg's photo,Natural wood,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_0_0,0_0,6590,kkiTJmjcfNZo6d3dg,0
Limberg's photo,Dark wood,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_1_0,1_0,6590,nii5JGankr9jNbpxi,0
Limberg's photo,Pastel,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_2_0,2_0,6590,wHZC8z9mBLcx6P94r,0
Limberg's photo,White,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_3_0,3_0,6590,ES75DLZ5XGYd967fo,0
Limberg's photo,Pop,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_4_0,4_0,6590,F6R888eFY2MjSZLF4,0
Limberg's photo,Colorful,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_5_0,5_0,6590,hySCcAEsFugnfe5bR,0
Limberg's photo,Silver,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_6_0,6_0,6590,uXfhWS9Akh9jgAa4P,0
Limberg's photo,Gold,Frame,,,False,True,1,NFS,10,Orange,Green,1x1,High Friendship,1.0.0,BromideNpcNmlMus01_Remake_7_0,7_0,6590,62SStnHair7aPTHeM,0
Lionel's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_0_0,0_0,6579,GHXPZuX3RDffKWKZe,0
Lionel's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_1_0,1_0,6579,Ck6rtcbbGQ9psNuDq,0
Lionel's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_2_0,2_0,6579,n4X9e3zwAYds4xyex,0
Lionel's photo,White,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_3_0,3_0,6579,uERkkcyWM6BmybnDF,0
Lionel's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_4_0,4_0,6579,FKjW7kvsxHrfABAyp,0
Lionel's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_5_0,5_0,6579,yjPGjPJN9DfZcdSip,0
Lionel's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_6_0,6_0,6579,yKvuy7Eyhs8W5GfER,0
Lionel's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlLon08_Remake_7_0,7_0,6579,qy2nwREzna5zhziJC,0
Lobo's photo,Natural wood,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_0_0,0_0,6732,kBfuKHxbpcJBeuzFP,0
Lobo's photo,Dark wood,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_1_0,1_0,6732,28JzWZJz4arZxAGkH,0
Lobo's photo,Pastel,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_2_0,2_0,6732,KqqkASaxcrkMp39eD,0
Lobo's photo,White,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_3_0,3_0,6732,JfED47abpQXfyFYqH,0
Lobo's photo,Pop,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_4_0,4_0,6732,TswkefdYbwRtYhCkJ,0
Lobo's photo,Colorful,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_5_0,5_0,6732,mnGgPQw2WXFtLNQPB,0
Lobo's photo,Silver,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_6_0,6_0,6732,2TGDMNxbkkLMidbP2,0
Lobo's photo,Gold,Frame,,,False,True,1,NFS,10,Purple,Gray,1x1,High Friendship,1.0.0,BromideNpcNmlWol01_Remake_7_0,7_0,6732,F8DxdxFWcCdKPZaub,0
Lolly's photo,Natural wood,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_0_0,0_0,6764,853g6k8TMvcxJy9yh,0
Lolly's photo,Dark wood,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_1_0,1_0,6764,YRQHeJzfYnRYEBnMn,0
Lolly's photo,Pastel,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_2_0,2_0,6764,EqusramhouuSz8a2g,0
Lolly's photo,White,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_3_0,3_0,6764,sLnLfBc5vCvwdD7NL,0
Lolly's photo,Pop,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_4_0,4_0,6764,HCD8QkFnjbHphoHkB,0
Lolly's photo,Colorful,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_5_0,5_0,6764,QAqKT9mhfYfSw9GSB,0
Lolly's photo,Silver,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_6_0,6_0,6764,Prr839aNgsWDvjK34,0
Lolly's photo,Gold,Frame,,,False,True,1,NFS,10,Light blue,Red,1x1,High Friendship,1.0.0,BromideNpcNmlCat18_Remake_7_0,7_0,6764,fwskct4n29D7qDbGc,0
Lopez's photo,Natural wood,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_0_0,0_0,6431,ekdPL58ATi9JGq6fP,0
Lopez's photo,Dark wood,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_1_0,1_0,6431,nxje8W5KKjY92t24e,0
Lopez's photo,Pastel,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_2_0,2_0,6431,j8YNt7XHcE97tf3ys,0
Lopez's photo,White,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_3_0,3_0,6431,QeitNZapJ548HaJaQ,0
Lopez's photo,Pop,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_4_0,4_0,6431,iRZfwr68z4oozXAAM,0
Lopez's photo,Colorful,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_5_0,5_0,6431,tyHjHzpX4o45mf6Mx,0
Lopez's photo,Silver,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_6_0,6_0,6431,ERqbepkNy5bmhJYsR,0
Lopez's photo,Gold,Frame,,,False,True,1,NFS,10,Beige,Red,1x1,High Friendship,1.0.0,BromideNpcNmlDer05_Remake_7_0,7_0,6431,sGcZS7h2eZRypenD9,0
Louie's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_0_0,0_0,6514,ghwA6xx7DksqgWJsP,0
Louie's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_1_0,1_0,6514,sZxJBdkos7HXTMfMP,0
Louie's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_2_0,2_0,6514,LStu8zwDhz36LhJ9x,0
Louie's photo,White,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_3_0,3_0,6514,3bducZ6KGiFS8FF94,0
Louie's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_4_0,4_0,6514,Y7Yx7zs4SzSovEqaH,0
Louie's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_5_0,5_0,6514,TqF4YCPaPWDB4ksEg,0
Louie's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_6_0,6_0,6514,B8wZEv8mKoSH8JMg2,0
Louie's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Black,1x1,High Friendship,1.0.0,BromideNpcNmlGor04_Remake_7_0,7_0,6514,ZReAAydkkzbmHrhjB,0
Lucha's photo,Natural wood,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_0_0,0_0,6660,EQQSfMvYuni4cCawj,0
Lucha's photo,Dark wood,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_1_0,1_0,6660,97JPDjY5Gs648vRzN,0
Lucha's photo,Pastel,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_2_0,2_0,6660,HTBfeA88c8BB29qmJ,0
Lucha's photo,White,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_3_0,3_0,6660,GkMHSH6SmRguXMpBe,0
Lucha's photo,Pop,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_4_0,4_0,6660,ZebTxaLrusA3yptrJ,0
Lucha's photo,Colorful,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_5_0,5_0,6660,KPAdZAJLysT35rmuH,0
Lucha's photo,Silver,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_6_0,6_0,6660,3fQWHMpva23D9gPpQ,0
Lucha's photo,Gold,Frame,,,False,True,1,NFS,10,Red,Black,1x1,High Friendship,1.0.0,BromideNpcNmlBrd15_Remake_7_0,7_0,6660,D4Sxy6hSvXQPCowmo,0
Lucky's photo,Natural wood,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_0_0,0_0,6439,X9qCK4T2bnAzZbcdC,0
Lucky's photo,Dark wood,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_1_0,1_0,6439,v7RbDTcD2nkznGzfa,0
Lucky's photo,Pastel,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_2_0,2_0,6439,hvB7ZXRkWBSNorXk6,0
Lucky's photo,White,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_3_0,3_0,6439,wKpwhpxteh9PYvZzL,0
Lucky's photo,Pop,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_4_0,4_0,6439,M6jKR8PC2ooHoW4SJ,0
Lucky's photo,Colorful,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_5_0,5_0,6439,HZoiMDojzqBZRvkn4,0
Lucky's photo,Silver,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_6_0,6_0,6439,abrFbZgP6bTDMggzt,0
Lucky's photo,Gold,Frame,,,False,True,1,NFS,10,White,Black,1x1,High Friendship,1.0.0,BromideNpcNmlDog02_Remake_7_0,7_0,6439,rKviT4LkoutEEencP,0
Lucy's photo,Natural wood,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_0_0,0_0,6650,jFWgGwoc2vpYkyLCq,0
Lucy's photo,Dark wood,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_1_0,1_0,6650,TBzr4xzAtpuzmudSn,0
Lucy's photo,Pastel,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_2_0,2_0,6650,sW25st4ryvqowcTfW,0
Lucy's photo,White,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_3_0,3_0,6650,MqvAdKnRawrF5iyuy,0
Lucy's photo,Pop,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_4_0,4_0,6650,yMF3FMbaqKwaEnsF7,0
Lucy's photo,Colorful,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_5_0,5_0,6650,GJ2Xuhuaw7rhWRW76,0
Lucy's photo,Silver,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_6_0,6_0,6650,3SNvwdn6emaKt6TcD,0
Lucy's photo,Gold,Frame,,,False,True,1,NFS,10,White,Red,1x1,High Friendship,1.0.0,BromideNpcNmlPig04_Remake_7_0,7_0,6650,6cTJ8kCsmEFc5EKQd,0
Lyman's photo,Natural wood,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_0_0,0_0,6562,gM4MuznaHNy6toeSr,0
Lyman's photo,Dark wood,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_1_0,1_0,6562,xivwt8x2ks5sYcMMb,0
Lyman's photo,Pastel,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_2_0,2_0,6562,m3v9GFygLJAsYduMh,0
Lyman's photo,White,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_3_0,3_0,6562,kP3P4TWfhgHt65msJ,0
Lyman's photo,Pop,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_4_0,4_0,6562,haXEhFGBFvAhsqzmK,0
Lyman's photo,Colorful,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_5_0,5_0,6562,87nXf5FpwNXWkdBqA,0
Lyman's photo,Silver,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_6_0,6_0,6562,iFddM4KeqYoti6BcL,0
Lyman's photo,Gold,Frame,,,False,True,1,NFS,10,Green,Light blue,1x1,High Friendship,1.0.0,BromideNpcNmlKal09_Remake_7_0,7_0,6562,GLCCa2z4JF5wiCBoh,0
Mac's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_0_0,0_0,6448,8jWJNpP4T3GPHonN7,0
Mac's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_1_0,1_0,6448,cnBJasjKQxo3rE9Pe,0
Mac's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_2_0,2_0,6448,yWWeo22bcCTWEkLDq,0
Mac's photo,White,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_3_0,3_0,6448,o5Y8fQhoNZTQQ7FRK,0
Mac's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_4_0,4_0,6448,Z4PREL47tKhJ3cHBW,0
Mac's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_5_0,5_0,6448,WeC696ajTH65QCTJ8,0
Mac's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_6_0,6_0,6448,7yhL6iZRNPurN9qhK,0
Mac's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Blue,1x1,High Friendship,1.0.0,BromideNpcNmlDog14_Remake_7_0,7_0,6448,rwMhneT4qu3YzqbWL,0
Maddie's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_0_0,0_0,6446,xo5CGaAhRJTv2tmuB,0
Maddie's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_1_0,1_0,6446,pk28WDZa6969TFB5f,0
Maddie's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_2_0,2_0,6446,wYsg928PgHfwAw97j,0
Maddie's photo,White,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_3_0,3_0,6446,JBqKfmXmvjWndtwPn,0
Maddie's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_4_0,4_0,6446,oBNwnMeSmxfX982D5,0
Maddie's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_5_0,5_0,6446,5uPAYh5kEW9fnKfhW,0
Maddie's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_6_0,6_0,6446,fyptsQYAix4t5R5on,0
Maddie's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Green,1x1,High Friendship,1.0.0,BromideNpcNmlDog09_Remake_7_0,7_0,6446,CHKwHQuW7Pcsq6CWW,0
Maelle's photo,Natural wood,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_0_0,0_0,6457,b2Pze9hoiNRxmgJZs,0
Maelle's photo,Dark wood,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_1_0,1_0,6457,g8BmkQX26p98RrGHv,0
Maelle's photo,Pastel,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_2_0,2_0,6457,Jax8FsjuCALBj6Bwe,0
Maelle's photo,White,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_3_0,3_0,6457,TwYHaxdkfWersSBGC,0
Maelle's photo,Pop,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_4_0,4_0,6457,F89MukuFJKzeHYPvn,0
Maelle's photo,Colorful,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_5_0,5_0,6457,zKeKHqzbRhZ4aHWfy,0
Maelle's photo,Silver,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_6_0,6_0,6457,5yMke8D3g8aDeWnvk,0
Maelle's photo,Gold,Frame,,,False,True,1,NFS,10,Brown,Yellow,1x1,High Friendship,1.0.0,BromideNpcNmlDuk03_Remake_7_0,7_0,6457,uPf2cvpTK8bch8zgD,0
Maggie's photo,Natural wood,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_0_0,0_0,6654,XqTbC58qXo6X5iH5P,0
Maggie's photo,Dark wood,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_1_0,1_0,6654,FiMHCjGtME3Ckd7qK,0
Maggie's photo,Pastel,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_2_0,2_0,6654,fZGdiFmYRWiHNyu8X,0
Maggie's photo,White,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_3_0,3_0,6654,nHSqhy7DASS4k6ojD,0
Maggie's photo,Pop,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_4_0,4_0,6654,hjXbJW4NLe6X3PcDp,0
Maggie's photo,Colorful,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_5_0,5_0,6654,3kjeWfbSLmx7gnRub,0
Maggie's photo,Silver,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_6_0,6_0,6654,jFu87z4N9gb6nMtor,0
Maggie's photo,Gold,Frame,,,False,True,1,NFS,10,Yellow,Pink,1x1,High Friendship,1.0.0,BromideNpcNmlPig10_Remake_7_0,7_0,6654,YtStC6Di8FFm3pMEe,0
