Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
hanging scroll,Pink,,Mountains,Design,False,False,True,7,140000,35000,Pink,Gray,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_2_1,2_1,7282,KjjtFBWRK8xwcpXyW,True,0,2020-08-13
hanging scroll,Pink,,Fish,Design,False,False,True,7,140000,35000,Pink,Orange,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_2_2,2_2,7282,N9HRxNfoy2rby5W9e,True,0,2020-08-13
hanging scroll,Pink,,Bird,Design,False,False,True,7,140000,35000,Pink,Orange,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_2_3,2_3,7282,4astTwvSDfL28S64u,True,0,2020-08-13
hanging scroll,Pink,,Flower,Design,False,False,True,7,140000,35000,Pink,Beige,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_2_4,2_4,7282,RFoXDXCqabwbPFYJA,True,0,2020-08-13
hanging scroll,Blue,,Calligraphy,Design,False,False,True,7,140000,35000,Light blue,White,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_3_0,3_0,7282,nENqf7EXKWyepDkio,True,0,2020-08-13
hanging scroll,Blue,,Mountains,Design,False,False,True,7,140000,35000,Light blue,Gray,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_3_1,3_1,7282,8Pn9C5kuJGtQ3WaXp,True,0,2020-08-13
hanging scroll,Blue,,Fish,Design,False,False,True,7,140000,35000,Light blue,Orange,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_3_2,3_2,7282,rBvy2SBvLo2mcpoKo,True,0,2020-08-13
hanging scroll,Blue,,Bird,Design,False,False,True,7,140000,35000,Light blue,Orange,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_3_3,3_3,7282,R2dNMNdzTTqDfN4Wy,True,0,2020-08-13
hanging scroll,Blue,,Flower,Design,False,False,True,7,140000,35000,Light blue,Beige,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_3_4,3_4,7282,KhDQPxetc9jSS9jCS,True,0,2020-08-13
hanging scroll,Purple,,Calligraphy,Design,False,False,True,7,140000,35000,Purple,White,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_4_0,4_0,7282,42B2ejySFK4KksxbE,True,0,2020-08-13
hanging scroll,Purple,,Mountains,Design,False,False,True,7,140000,35000,Purple,Gray,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_4_1,4_1,7282,Y29udd3SufMiNDrSA,True,0,2020-08-13
hanging scroll,Purple,,Fish,Design,False,False,True,7,140000,35000,Purple,Orange,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_4_2,4_2,7282,kHXAZCpLdSWkSjJZ7,True,0,2020-08-13
hanging scroll,Purple,,Bird,Design,False,False,True,7,140000,35000,Purple,Orange,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_4_3,4_3,7282,gMsxAKrig7NNmki6v,True,0,2020-08-13
hanging scroll,Purple,,Flower,Design,False,False,True,7,140000,35000,Purple,Beige,1x2,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,expensive,None,None,False,Japanese Style,False,No lighting,False,FtrHangingscroll_Remake_4_4,4_4,7282,C5fSdFpZkmJtzQ2du,True,0,2020-08-13
hanging terrarium,Black,Frame,,,True,True,False,5,,3240,Black,Green,1x1.5,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrTerrariumWall_Remake_0_0,0_0,3775,oXQnR76JRp3iHycMy,False,0,2020-08-13
hanging terrarium,Gold,Frame,,,True,True,False,5,,3240,Brown,Green,1x1.5,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrTerrariumWall_Remake_1_0,1_0,3775,7DPeBhiiADTPxY8nj,False,0,2020-08-13
hanging terrarium,Brown,Frame,,,True,True,False,5,,3240,Brown,Green,1x1.5,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,FtrTerrariumWall_Remake_2_0,2_0,3775,K3qB54puJonAjt75M,False,0,2020-08-13
heart doorplate,Pink,,,,False,False,False,,600,150,Pink,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_0_0,0_0,5309,Lmtub5DdFXrXgoR6D,True,0,2020-08-13
heart doorplate,Blue,,,,False,False,False,,600,150,Gray,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_1_0,1_0,5309,LvwnwvwwpPczdTuLq,True,0,2020-08-13
heart doorplate,Monotone,,,,False,False,False,,600,150,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_2_0,2_0,5309,q8wjLxhoLce4xsRWs,True,0,2020-08-13
heart doorplate,Light blue,,,,False,False,False,,600,150,Blue,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_3_0,3_0,5309,AK6iwJsbkvSBCLANE,True,0,2020-08-13
heart doorplate,Green,,,,False,False,False,,600,150,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_4_0,4_0,5309,gCZ4KFisK2Chq9vx9,True,0,2020-08-13
heart doorplate,Orange,,,,False,False,False,,600,150,Orange,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_5_0,5_0,5309,bHkYXbik6E39oNo86,True,0,2020-08-13
heart doorplate,Red,,,,False,False,False,,600,150,Red,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_6_0,6_0,5309,bgXr3xzPreLGin9wf,True,0,2020-08-13
heart doorplate,Purple,,,,False,False,False,,600,150,Purple,Purple,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,None,None,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentPlateHeart_Remake_7_0,7_0,5309,3Ax6LuJdM5swHE5iL,True,0,2020-08-13
HHA pennant,,,,,False,False,False,,,375,Blue,Yellow,1x1.5,HHA,,1.0.0,living room,expensive,None,None,False,Museum,False,No lighting,False,FtrPenantHha,,7040,MxXAxkekKoMP5Wvuk,False,0,2020-08-13
hyacinth wreath,,,,,True,False,False,,,720,Red,White,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathHyacinth,,5468,DjRfSJNwdpHu4Gshg,False,0,2020-08-13
imperial decorative shelves,Red,,,,False,False,False,,8500,2125,Red,Red,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,zen-style,None,zen,None,False,Shelf,False,No lighting,False,FtrOrientalShelfWall_Remake_0_0,0_0,3970,N44Bm79ZnhPvb6F2E,True,0,2020-08-13
imperial decorative shelves,Blue,,,,False,False,False,,8500,2125,Blue,Blue,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,zen-style,None,zen,None,False,Shelf,False,No lighting,False,FtrOrientalShelfWall_Remake_1_0,1_0,3970,AbdA8yT6FhJjFo35P,True,0,2020-08-13
imperial decorative shelves,Brown,,,,False,False,False,,8500,2125,Brown,Brown,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,zen-style,None,zen,None,False,Shelf,False,No lighting,False,FtrOrientalShelfWall_Remake_2_0,2_0,3970,S3X4bnfPve8dxHdd2,True,0,2020-08-13
imperial decorative shelves,Black,,,,False,False,False,,8500,2125,Black,Black,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,zen-style,None,zen,None,False,Shelf,False,No lighting,False,FtrOrientalShelfWall_Remake_3_0,3_0,3970,bdSCkWDEB99q5xGMR,True,0,2020-08-13
imperial dining lantern,Gold,,,,False,False,False,,19000,4750,Yellow,Red,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,zen-style,None,imperial dining,True,Lamp,False,Fluorescent,False,FtrChineseLampWall_Remake_0_0,0_0,8415,8nRurR89dQGH4zwCa,True,0,2020-08-13
imperial dining lantern,Black,,,,False,False,False,,19000,4750,Black,Red,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,zen-style,None,imperial dining,True,Lamp,False,Fluorescent,False,FtrChineseLampWall_Remake_1_0,1_0,8415,qtaHjJoKKkKYXyGNS,True,0,2020-08-13
imperial dining lantern,Blue,,,,False,False,False,,19000,4750,Blue,Red,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,zen-style,None,imperial dining,True,Lamp,False,Fluorescent,False,FtrChineseLampWall_Remake_2_0,2_0,8415,9gcsPPJbpnsjMwjY3,True,0,2020-08-13
imperial dining lantern,Red,,,,False,False,False,,19000,4750,Red,Yellow,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,shop,zen-style,None,imperial dining,True,Lamp,False,Fluorescent,False,FtrChineseLampWall_Remake_3_0,3_0,8415,SE7mBdQAYSwZGvuq7,True,0,2020-08-13
intercom monitor,,,,,False,False,False,,860,215,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,facility,None,None,True,Home Appliances,False,No lighting,False,FtrIntercom,,3399,3oLMxaMTetGEquJqh,True,0,2020-08-13
iron doorplate,Black,Color,,,True,True,False,1,,1500,Black,Black,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_0_0,0_0,4752,8bmHCjJaEKEs8Jcwi,False,0,2020-08-13
iron doorplate,White,Color,,,True,True,False,1,,1500,White,White,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_1_0,1_0,4752,D8ni825m3GWxwQKv9,False,0,2020-08-13
iron doorplate,Blue,Color,,,True,True,False,1,,1500,Blue,Blue,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_2_0,2_0,4752,qeSZKX9Y8GMv6cCxE,False,0,2020-08-13
iron doorplate,Silver,Color,,,True,True,False,1,,1500,Gray,Gray,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_3_0,3_0,4752,3iwvyarFQrSWdHiPW,False,0,2020-08-13
iron doorplate,Ash brown,Color,,,True,True,False,1,,1500,Beige,Beige,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_4_0,4_0,4752,AgfGgDBWg5w96Szec,False,0,2020-08-13
iron doorplate,Gold,Color,,,True,True,False,1,,1500,Yellow,Yellow,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_5_0,5_0,4752,cJH6ZBwA7hYhEYRe4,False,0,2020-08-13
iron doorplate,Pink,Color,,,True,True,False,1,,1500,Orange,Orange,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_6_0,6_0,4752,kniB4PPXCJsLPWqfS,False,0,2020-08-13
iron doorplate,Brown,Color,,,True,True,False,1,,1500,Brown,Brown,1x1,Crafting,,1.0.0,living room,None,iron,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentIron_Remake_7_0,7_0,4752,c72kTdRFSyCC8wPrv,False,0,2020-08-13
iron wall lamp,Black,Body color,,,True,True,False,5,,3400,Black,Black,1x1,Crafting,,1.0.0,living room,garage,iron,None,True,Lamp,False,Fluorescent,False,FtrIronLampW_Remake_0_0,0_0,3559,GGEo4iYWTQ83wfzFG,False,0,2020-08-13
iron wall lamp,White,Body color,,,True,True,False,5,,3400,White,White,1x1,Crafting,,1.0.0,living room,garage,iron,None,True,Lamp,False,Fluorescent,False,FtrIronLampW_Remake_1_0,1_0,3559,mWS3p4BbybkxAf9qq,False,0,2020-08-13
iron wall rack,Black,Body color,,,True,True,False,4,,2450,Black,Gray,1x1,Crafting,,1.0.0,living room,garage,iron,None,False,Shelf,False,No lighting,False,FtrIronShelfW_Remake_0_0,0_0,3562,RtqKrio5AzxSXrtR6,False,0,2020-08-13
iron wall rack,White,Body color,,,True,True,False,4,,2450,White,Gray,1x1,Crafting,,1.0.0,living room,garage,iron,None,False,Shelf,False,No lighting,False,FtrIronShelfW_Remake_1_0,1_0,3562,rZ7WRonzrHopTMqB4,False,0,2020-08-13
ironwood clock,Birch,Lumber type,,,True,True,False,3,,1740,Beige,Black,1x1,Crafting,,1.0.0,living room,None,ironwood,None,True,Clock,False,No lighting,False,FtrIronwoodClockW_Remake_0_0,0_0,3275,vNKBuJATboP4WJc5J,False,0,2020-08-13
ironwood clock,Teak,Lumber type,,,True,True,False,3,,1740,Orange,Black,1x1,Crafting,,1.0.0,living room,None,ironwood,None,True,Clock,False,No lighting,False,FtrIronwoodClockW_Remake_1_0,1_0,3275,zmzEqh5vjj5RQwqcK,False,0,2020-08-13
ironwood clock,Walnut,Lumber type,,,True,True,False,3,,1740,Brown,Black,1x1,Crafting,,1.0.0,living room,None,ironwood,None,True,Clock,False,No lighting,False,FtrIronwoodClockW_Remake_2_0,2_0,3275,fCsjzpfLvToKtc4nB,False,0,2020-08-13
ironwood clock,Old,Lumber type,,,True,True,False,3,,1740,Brown,Black,1x1,Crafting,,1.0.0,living room,None,ironwood,None,True,Clock,False,No lighting,False,FtrIronwoodClockW_Remake_3_0,3_0,3275,47Ra3WcTeNPgqHCnY,False,0,2020-08-13
ironwood clock,Oak,Lumber type,,,True,True,False,3,,1740,Orange,White,1x1,Crafting,,1.0.0,living room,None,ironwood,None,True,Clock,False,No lighting,False,FtrIronwoodClockW_Remake_4_0,4_0,3275,MozZeSXja3QephxQa,False,0,2020-08-13
key holder,Dark wood,Body color,,,True,True,False,2,,1110,Brown,Brown,1x1,Crafting,,1.0.0,garage,living room,None,None,False,Facility Decor,False,No lighting,False,FtrKeyhanger_Remake_0_0,0_0,3992,mYSFGJ3EvfN65AxFk,False,0,2020-08-13
key holder,Brown wood,Body color,,,True,True,False,2,,1110,Beige,Beige,1x1,Crafting,,1.0.0,garage,living room,None,None,False,Facility Decor,False,No lighting,False,FtrKeyhanger_Remake_1_0,1_0,3992,mjemGmkyrZnabhRHo,False,0,2020-08-13
key holder,White,Body color,,,True,True,False,2,,1110,White,White,1x1,Crafting,,1.0.0,garage,living room,None,None,False,Facility Decor,False,No lighting,False,FtrKeyhanger_Remake_2_0,2_0,3992,GNDXQmdfgZJPD6ebE,False,0,2020-08-13
key holder,Black,Body color,,,True,True,False,2,,1110,Black,Black,1x1,Crafting,,1.0.0,garage,living room,None,None,False,Facility Decor,False,No lighting,False,FtrKeyhanger_Remake_3_0,3_0,3992,Dygq8pkpSW8QePpYg,False,0,2020-08-13
Leo sculpture,,,,,True,False,False,,,21975,White,Yellow,1x1,Crafting,,1.0.0,expensive,None,stars,None,False,Sculpture,False,No lighting,False,FtrZodiacLeo,,5964,WWysMfHGukSAM2Qph,False,0,2020-08-13
light switch,Gray,,,,False,False,False,,340,85,Gray,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,facility,None,None,True,Home Appliances,False,No lighting,False,FtrSwitchWall_Remake_0_0,0_0,3471,rQE2byXQiBvr53TgP,True,0,2020-08-13
light switch,Brown,,,,False,False,False,,340,85,Brown,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,facility,None,None,True,Home Appliances,False,No lighting,False,FtrSwitchWall_Remake_1_0,1_0,3471,r6BvCjdKczDuXMiHJ,True,0,2020-08-13
light switch,White,,,,False,False,False,,340,85,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,facility,None,None,True,Home Appliances,False,No lighting,False,FtrSwitchWall_Remake_2_0,2_0,3471,y6iByh2HeM4ec8meb,True,0,2020-08-13
light switch,Wood grain,,,,False,False,False,,340,85,Brown,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,facility,None,None,True,Home Appliances,False,No lighting,False,FtrSwitchWall_Remake_3_0,3_0,3471,JB7zeDsK92ybsrtMb,True,0,2020-08-13
lily wreath,,,,,True,False,False,,,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,FtrDoorOrnamentWreathYuri,,5641,zxaMEH6t7K7emezta,False,0,2020-08-13
log wall-mounted clock,Dark wood,Lumber type,,,True,True,False,2,,990,Brown,Beige,1x1,Crafting,,1.0.0,garden,living room,log,None,True,Clock,False,No lighting,False,FtrLogClockWall_Remake_0_0,0_0,4037,mz684LXNfkspZDLDf,False,0,2020-08-13
log wall-mounted clock,Orange wood,Lumber type,,,True,True,False,2,,990,Orange,Beige,1x1,Crafting,,1.0.0,garden,living room,log,None,True,Clock,False,No lighting,False,FtrLogClockWall_Remake_1_0,1_0,4037,HvQyCt84xohvzGnzo,False,0,2020-08-13
log wall-mounted clock,White wood,Lumber type,,,True,True,False,2,,990,Beige,Beige,1x1,Crafting,,1.0.0,garden,living room,log,None,True,Clock,False,No lighting,False,FtrLogClockWall_Remake_2_0,2_0,4037,BjGQNh6EjAswWu4hT,False,0,2020-08-13
log wall-mounted clock,White birch,Lumber type,,,True,True,False,2,,990,White,Beige,1x1,Crafting,,1.0.0,garden,living room,log,None,True,Clock,False,No lighting,False,FtrLogClockWall_Remake_3_0,3_0,4037,FppjfiWfciM7Lna2P,False,0,2020-08-13
macrame tapestry,White,,,,False,False,False,,840,210,Beige,Beige,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrMacrametapestry_Remake_0_0,0_0,4119,xLHFMTMSb7wSuaj6i,True,0,2020-08-13
macrame tapestry,Green,,,,False,False,False,,840,210,Green,Green,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrMacrametapestry_Remake_1_0,1_0,4119,4SzJX5waNijmGpw9F,True,0,2020-08-13
macrame tapestry,Pink,,,,False,False,False,,840,210,Beige,Pink,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrMacrametapestry_Remake_2_0,2_0,4119,L8qkZyvoDRGY8Z8Ku,True,0,2020-08-13
macrame tapestry,Blue,,,,False,False,False,,840,210,Beige,Light blue,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,FtrMacrametapestry_Remake_3_0,3_0,4119,4TuY3aK2s3LimFNoS,True,0,2020-08-13
magnetic knife rack,Stainless steel,,,,False,False,False,,1400,350,Gray,Black,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,FtrKniferackWall_Remake_0_0,0_0,4118,utM3v57qgymPACujB,True,0,2020-08-13
magnetic knife rack,Wooden,,,,False,False,False,,1400,350,Beige,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,FtrKniferackWall_Remake_1_0,1_0,4118,T74q3Ea6zWxcZQTEd,True,0,2020-08-13
magnetic knife rack,Pop,,,,False,False,False,,1400,350,Orange,Colorful,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,FtrKniferackWall_Remake_2_0,2_0,4118,A2WGBqWHo9sA7tp2W,True,0,2020-08-13
mantis-head model,,,,,False,False,False,,1500,375,Green,Green,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,False,Special Insect,False,No lighting,False,FtrInsectKamakiriFace,,11098,MB6ck2v9T8Y42ZyGR,True,0,2020-08-13
mobile,Hot air balloons,,,,False,False,False,,780,195,Colorful,Colorful,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,fancy,None,None,True,Supplies,False,No lighting,False,FtrMobile_Remake_0_0,0_0,9565,bMEzNi4ZSo3ZPyBnF,True,0,2020-08-13
mobile,Sheep,,,,False,False,False,,780,195,Colorful,Colorful,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,fancy,None,None,True,Supplies,False,No lighting,False,FtrMobile_Remake_1_0,1_0,9565,9JEvGjWQrgL375ycv,True,0,2020-08-13
mobile,Ocean creatures,,,,False,False,False,,780,195,Colorful,Colorful,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,fancy,None,None,True,Supplies,False,No lighting,False,FtrMobile_Remake_2_0,2_0,9565,mB2ar9nB67m6hTm7K,True,0,2020-08-13
mobile,Space,,,,False,False,False,,780,195,Colorful,Colorful,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,fancy,None,None,True,Supplies,False,No lighting,False,FtrMobile_Remake_3_0,3_0,9565,7scDFwtSabzfahkvJ,True,0,2020-08-13
mobile,Gorgeous,,,,False,False,False,,780,195,Orange,Gray,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,fancy,None,None,True,Supplies,False,No lighting,False,FtrMobile_Remake_4_0,4_0,9565,GvgQ3SmQY4yvu8djk,True,0,2020-08-13
Mom's art,Still Life,Art,,,False,True,False,1,,88,Colorful,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_0_0,0_0,7139,yo9motrTZdsi62wAq,False,0,2020-08-13
Mom's art,Street with Trees,Art,,,False,True,False,1,,88,Colorful,Beige,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_1_0,1_0,7139,ngzzKQdyD9zhXaKMF,False,0,2020-08-13
Mom's art,Nostalgia,Art,,,False,True,False,1,,88,White,Black,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_2_0,2_0,7139,xDMmWCHrvonjL5YGu,False,0,2020-08-13
Mom's art,Angel,Art,,,False,True,False,1,,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_3_0,3_0,7139,22zuXPgM8uQw7CGeB,False,0,2020-08-13
Mom's art,Sweet Roses,Art,,,False,True,False,1,,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_4_0,4_0,7139,3CMupS6GdJ9J2jJbt,False,0,2020-08-13
Mom's art,Field of Flowers,Art,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_5_0,5_0,7139,JqDA6bBmadaLF9cDZ,False,0,2020-08-13
Mom's art,Dog,Art,,,False,True,False,1,,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_6_0,6_0,7139,ihDeH8TdgRtew8tEG,False,0,2020-08-13
Mom's art,Blooming,Art,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomArt_Remake_7_0,7_0,7139,nAHXRLWs3Lmpa8aH8,False,0,2020-08-13
Mom's embroidery,Flowers,Design,,,False,True,False,1,,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomEmbroidery_Remake_0_0,0_0,7145,TbXL3d8sfck28KBGM,False,0,2020-08-13
Mom's embroidery,Bird,Design,,,False,True,False,1,,88,Colorful,Orange,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomEmbroidery_Remake_1_0,1_0,7145,Y7DgNiXjdr7YgKCZ8,False,0,2020-08-13
Mom's embroidery,Bouquet,Design,,,False,True,False,1,,88,Colorful,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,No lighting,False,FtrMomEmbroidery_Remake_2_0,2_0,7145,gQCeqavpxLFdSGund,False,0,2020-08-13
