Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
fox mask,Black,False,1400,350,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,goth; theatrical,HeadFace,True,CapMaskFox1,11171,zERfZuwMz99moPjmM,True,False,2020-08-13
frog cap,Green,False,1120,280,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeFrog0,5335,2o34Cs7NhTHdiAA2J,True,False,2020-08-13
frog cap,Blue,False,1120,280,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeFrog1,11697,oppZjp8fdNEbvCeWy,True,False,2020-08-13
frog cap,Red,False,1120,280,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeFrog2,11698,o8tC4pEQPnv7ShYJs,True,False,2020-08-13
frog cap,Yellow,False,1120,280,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeFrog3,11699,roQnkD6zXyDrsjDRx,True,False,2020-08-13
frugal hat,Brown,False,350,87,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,fairy tale; goth,HeadCap,True,CapHatSimple0,5299,ryjuAa957xkyQ9Crx,True,False,2020-08-13
frugal hat,Green,False,350,87,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,fairy tale; goth,HeadCap,True,CapHatSimple1,11846,zB2YwDPXFAkqrfWGo,True,False,2020-08-13
frugal hat,Blue-gray,False,350,87,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,fairy tale; goth,HeadCap,True,CapHatSimple2,11847,XvM7B98w2X54g4838,True,False,2020-08-13
geisha wig,Red,False,,1350,Red,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya0,5695,fGEdJDfBN5EEhBjFj,False,False,2020-08-13
geisha wig,Pink,False,,1350,Pink,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya1,9741,HZxA8fN7NH8kMfH4P,False,False,2020-08-13
geisha wig,Golden yellow,False,,1350,Orange,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya2,9742,daRdXsccgpzPLvpWz,False,False,2020-08-13
geisha wig,Green,False,,1350,Green,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya3,9743,umAWMdQi84vc4BLvt,False,False,2020-08-13
geisha wig,Blue,False,,1350,Blue,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya4,9744,8dXu7jqM6YCLK5wSj,False,False,2020-08-13
geisha wig,Purple,False,,1350,Purple,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya5,9745,GLvMy7wJZEaiBREgu,False,False,2020-08-13
geisha wig,Black,False,,1350,Black,Colorful,1x1,,Gulliver,,All Year,False,1.0.0,Cute,theatrical; work,Headgear_HasEar,False,CapWigGeisya6,9746,JKW7jE3fFnXoH6vyB,False,False,2020-08-13
giant ribbon,Red,False,1470,367,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon0,9861,NWaA4reiG5GXxgXMS,True,False,2020-08-13
giant ribbon,Green,False,1470,367,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon1,12052,uhM23tq3RxpJDFhsJ,True,False,2020-08-13
giant ribbon,Blue,False,1470,367,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon2,12053,Rh6hZNJPHiZXLvAHJ,True,False,2020-08-13
giant ribbon,Yellow,False,1470,367,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon3,12054,LbWPp7gGXze4MaLxm,True,False,2020-08-13
giant ribbon,Orange,False,1470,367,Orange,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon4,12055,tySwtmJW5XaZ66nBx,True,False,2020-08-13
giant ribbon,Pink,False,1470,367,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon5,12056,bkdobifkzuPTK7fxe,True,False,2020-08-13
giant ribbon,White,False,1470,367,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon6,12057,SWbrNbBpjj4FWtPyE,True,False,2020-08-13
giant ribbon,Black,False,1470,367,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Back,True,CapOrnamentTRibbon7,12058,zCcR8JcuDcusf8GdX,True,False,2020-08-13
glengarry,Black,False,1320,330,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatGreeneryRed,6049,wJL28HCtAeYiw9Qnf,True,False,2020-08-13
gold helmet,Gold,True,,50000,Yellow,Red,1x1,,Crafting,,All Year,False,1.0.0,Gorgeous,fairy tale; goth,HeadFullFace,False,CapFullfaceKnightGold,5346,BBTeM9iQR8tG5DCWA,False,False,2020-08-13
gold rose crown,Gold,True,,12000,Yellow,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentRose5,7378,FX33n2bWNfRJ6cuKm,False,False,2020-08-13
gothic headdress,Purple,False,1120,280,Purple,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,False,CapHelmetHeaddress0,5683,6nyKqBfGMQyFYzH5b,True,False,2020-08-13
gothic headdress,Black,False,1120,280,Black,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,False,CapHelmetHeaddress1,11897,xgnfJr4rfnJHpz3Cy,True,False,2020-08-13
gothic headdress,Red,False,1120,280,Red,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,False,CapHelmetHeaddress2,11898,cA4XoM6rcf2WkamCd,True,False,2020-08-13
gothic headdress,Pink,False,1120,280,Pink,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,False,CapHelmetHeaddress3,11899,3YJZivZRjNYpNojJE,True,False,2020-08-13
gothic headdress,Blue,False,1120,280,Blue,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,False,CapHelmetHeaddress4,11900,Wvsj8vtWWZjrY6E7A,True,False,2020-08-13
gothic headdress,Light purple,False,1120,280,Purple,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; party; theatrical,Headgear_NoEar,False,CapHelmetHeaddress5,11901,ZgopQMMTea5nJSdbY,True,False,2020-08-13
grape hat,Purple,False,700,175,Purple,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatGrape,5278,T7jWyxruDuEJssnYX,True,False,2020-08-13
halo,Gold,False,2220,555,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadHairOrnament_Peak,True,CapOrnamentAAngel0,6921,h5uXo4cEWBngWp7sS,True,False,2020-08-13
handmade crown,,False,300,75,Red,Colorful,1x1,,International Children's Day,,All Year,False,1.2.0,Active,fairy tale; theatrical,HeadHairOrnament_Top,True,CapOrnamentCChildren0,12576,qtR8v5BvaApJkokuf,False,False,2020-08-13
headband,Pink,False,1400,350,Pink,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cute,comfy,Headgear_HasEar,False,CapWigTurban0,6093,2ZQBtmCyTt4kGY2gM,True,False,2020-08-13
headband,Blue,False,1400,350,Blue,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,Headgear_HasEar,False,CapWigTurban1,11894,mPfXwKGa6z727jCWn,True,False,2020-08-13
headband,Purple,False,1400,350,Purple,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,Headgear_HasEar,False,CapWigTurban2,11895,pMiCACYSmotv2pnjM,True,False,2020-08-13
headband,Green,False,1400,350,Green,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,comfy,Headgear_HasEar,False,CapWigTurban3,11896,j5Rqh4hpw7udSzMkx,True,False,2020-08-13
headgear,Red,False,910,227,Red,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeHeadgear0,5687,jmnTEJgWu8kHL6CcQ,True,False,2020-08-13
headgear,Blue,False,910,227,Blue,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeHeadgear1,11611,zP46qRtShEG5TzNzz,True,False,2020-08-13
headgear,Green,False,910,227,Green,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeHeadgear2,11612,EjbvXi9Trp5gZiWBp,True,False,2020-08-13
headkerchief,Green,False,490,122,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,goth; outdoorsy,HeadFullFace,False,CapFullfaceHokkamuriGreen,5322,K59p7jjXDCpeYStyh,True,False,2020-08-13
heart hairpin,Pink,False,700,175,Pink,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLHearthairpin0,9855,FoQyDjHid692cLQsr,True,False,2020-08-13
heart hairpin,Red,False,700,175,Red,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLHearthairpin1,12165,nsf444hSHhw4cqT9H,True,False,2020-08-13
heart hairpin,Green,False,700,175,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLHearthairpin2,12166,qH6kogG5qtph3XpyQ,True,False,2020-08-13
heart hairpin,Blue,False,700,175,Blue,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLHearthairpin3,12167,BWs2TWo5MnAHfR9Qk,True,False,2020-08-13
heart hairpin,Black,False,700,175,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLHearthairpin4,12168,qoHkG5w57FHejH7sW,True,False,2020-08-13
helmet with goggles,Pink,False,1100,275,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet0,5435,GTB58K7ExPYkAxPYj,True,False,2020-08-13
helmet with goggles,Green,False,1100,275,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet1,10230,KvThemab48jjKvtnD,True,False,2020-08-13
helmet with goggles,Purple,False,1100,275,Purple,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet2,10231,jms7b32h94CH8XZg7,True,False,2020-08-13
helmet with goggles,Blue,False,1100,275,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet3,10232,hZsMf2hdM5F4t9GwN,True,False,2020-08-13
helmet with goggles,Red,False,1100,275,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet4,10233,M7hddkFgC8kGhWmS8,True,False,2020-08-13
helmet with goggles,Light blue,False,1100,275,Light blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet5,10234,DExMtuaqW7nmbKpfy,True,False,2020-08-13
helmet with goggles,Black,False,1100,275,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet6,10235,oNKeKYrhc57TYvMSQ,True,False,2020-08-13
helmet with goggles,Yellow,False,1100,275,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,Headgear_NoEarNoJaw,False,CapCostumeGogglehelmet7,10236,yhhDptKbgXLEAjvsm,True,False,2020-08-13
hibiscus hairpin,Red,False,560,140,Red,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,True,CapOrnamentLHibiscus0,8614,eCSHrbwdZvKvfuYA7,True,False,2020-08-13
hibiscus hairpin,Yellow,False,560,140,Yellow,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,True,CapOrnamentLHibiscus1,10848,qqegoEzGt7MfWh4sW,True,False,2020-08-13
hibiscus hairpin,White,False,560,140,White,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,True,CapOrnamentLHibiscus2,10849,79RboM5aoWXKBrJS9,True,False,2020-08-13
hibiscus hairpin,Pink,False,560,140,Pink,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Elegant,fairy tale; vacation,HeadHairOrnament_Left,True,CapOrnamentLHibiscus3,10850,WMsj6WkZyxhMKddte,True,False,2020-08-13
hockey mask,White,False,1440,360,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,goth; sporty; work,HeadFace,False,AccessoryGlassmouthHockeyWhite,6041,NDgayuyJk7tRysSQr,True,False,2020-08-13
hot-dog hood,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,party; theatrical,Headgear_HasBang,False,CapBangsSausage,5369,w2djDRA9FiE4WD6pX,True,False,2020-08-13
hyacinth crown,Red,True,,640,Red,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; vacation,HeadHairOrnament_Top,True,CapOrnamentHyacinth1,5096,AupxHTZM4fc5HJBRu,False,False,2020-08-13
imitation cow skull,White,False,1120,280,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,goth; theatrical,HeadCap,True,CapHatCowWhite,5447,vWz6PnRkqiMa2KJkv,True,False,2020-08-13
imp hood,Black,False,1760,440,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,False,CapCostumeDevil0,5464,f7MYQ3k8qYWwTtrcr,True,False,2020-08-13
imp hood,Red,False,1760,440,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,False,CapCostumeDevil1,11707,RWdscwMxzzK7X6Sue,True,False,2020-08-13
jester's cap,Purple & yellow,False,1900,475,Purple,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,True,CapHatClown0,5385,uzMtDwv5WzzBbLXK2,True,False,2020-08-13
jester's cap,Black & white,False,1900,475,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,True,CapHatClown1,11860,ugMtz99HpaJBEppZS,True,False,2020-08-13
jester's cap,Red & blue,False,1900,475,Red,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,True,CapHatClown2,11861,Th7opeed6gy9YnjG8,True,False,2020-08-13
jester's cap,Green & red,False,1900,475,Green,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; goth; party; theatrical; work,HeadCap,True,CapHatClown3,11862,TpcZ2N8qWJhNcPaj3,True,False,2020-08-13
jockey's helmet,Pink,False,1120,280,Pink,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey0,5367,kcuBkLhA6Ju8cK7hm,True,False,2020-08-13
jockey's helmet,Orange,False,1120,280,Orange,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey1,11621,XuwsforNTPsop2YTa,True,False,2020-08-13
jockey's helmet,Green,False,1120,280,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey2,11622,SPkZaA6vtp9GyksEx,True,False,2020-08-13
jockey's helmet,Yellow,False,1120,280,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey3,11623,qGcN4thDwgwHxSxGP,True,False,2020-08-13
jockey's helmet,Blue,False,1120,280,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey4,11624,4vqFYJqsEBAjCfdQQ,True,False,2020-08-13
jockey's helmet,Red,False,1120,280,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey5,11625,6HEnKgG2N9jQoDN5H,True,False,2020-08-13
jockey's helmet,Black,False,1120,280,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey6,11626,AmHMPAJ2qJotdbuiA,True,False,2020-08-13
jockey's helmet,White,False,1120,280,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,HeadCap,True,CapHatJockey7,11627,6MbsXdjSnfoQzc39M,True,False,2020-08-13
kaffiyeh,White,False,,800,White,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetKandula0,6052,BEAno4ew9FkKMfWwk,False,False,2020-08-13
kaffiyeh,Red,False,,800,Red,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetKandula1,9747,eT6PXofnHskXrh9Ld,False,False,2020-08-13
kaffiyeh,Black,False,,800,Gray,Black,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,everyday; formal,Headgear_NoEar,False,CapHelmetKandula2,9748,CLcMcBfgd6QoEYYCi,False,False,2020-08-13
kappa cap,Green,False,980,245,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeKappa0,5331,zo2gb6sjpYjpkd6W8,True,False,2020-08-13
kappa cap,Pink,False,980,245,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeKappa1,11696,FfTJH6jJ3QwpY8ZsX,True,False,2020-08-13
kiwi hat,Green,False,770,192,Brown,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatKiwi,5276,vvPendWMdGWCSNvNw,True,False,2020-08-13
knight's helmet,Gray,True,,3750,Gray,Gray,1x1,,Crafting,,All Year,False,1.0.0,Cool,fairy tale; goth,HeadFullFace,False,CapFullfaceKnightIron,5334,ChakqZJq8igZjNDcH,False,False,2020-08-13
knit cap with earflaps,Beige,False,1000,250,Beige,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit0,5370,RzwgjozkxRLE9GEyk,True,False,2020-08-13
knit cap with earflaps,Blue,False,1000,250,Blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit1,10944,AWfqpyaXXNkjTrDRu,True,False,2020-08-13
knit cap with earflaps,Pink,False,1000,250,Pink,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit2,10945,wRH25f3yhqqmvTqcC,True,False,2020-08-13
knit cap with earflaps,Green,False,1000,250,Green,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit3,10946,qiEhhb3haazYea64f,True,False,2020-08-13
knit cap with earflaps,Ruby red,False,1000,250,Red,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit4,10947,bXKhWsH9bw8dQmZ7z,True,False,2020-08-13
knit cap with earflaps,Moss green,False,1000,250,Green,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit5,10948,8QmQoKrircphQa33a,True,False,2020-08-13
knit cap with earflaps,Gray,False,1000,250,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,Headgear_HasBang,False,CapBangsEarknit6,10949,F3qyTm7oAHPfLcvEC,True,False,2020-08-13
knit hat,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap0,5146,r4pSeABL8qCqDhJJE,True,False,2020-08-13
knit hat,White,False,560,140,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap1,6880,puALkP9K5hCSFy95L,True,False,2020-08-13
knit hat,Gray,False,560,140,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap2,6881,iCgkEpcFSWEmJGemk,True,False,2020-08-13
knit hat,Ochre,False,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap3,6882,fJq4a2fGCePziMeEB,True,False,2020-08-13
knit hat,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap4,11731,wphjM65y7bFkauqKs,True,False,2020-08-13
knit hat,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap5,11732,8aKNtZT3ST39Fg4A5,True,False,2020-08-13
knit hat,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap6,11733,5dgwDfqZq9SP4kpD2,True,False,2020-08-13
knit hat,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy; comfy,HeadCap,True,CapHatKnitcap7,11734,SaqCM6GsWHfhuDgHR,True,False,2020-08-13
Labelle cap,Twilight,False,2400,600,Purple,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap0,9880,ztboDBEmkeSqzkZyf,True,False,2020-08-13
Labelle cap,Midnight,False,2400,600,Black,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap1,11746,7p2osKzqpSv8TSz5D,True,False,2020-08-13
Labelle cap,Passion,False,2400,600,Red,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap2,11747,5oGF5aQ5C4hJfqRm2,True,False,2020-08-13
Labelle cap,Ocean,False,2400,600,Blue,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap3,11748,RqpPoEjZ9jMYHcWZP,True,False,2020-08-13
Labelle cap,Sunset,False,2400,600,Yellow,Black,1x1,,Labelle,,All Year,False,1.0.0,Cool,everyday; sporty; theatrical,HeadCap,True,CapHatKatecap4,11749,7ofiXbFhJzfzaiTn6,True,False,2020-08-13
