Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
paw slippers,Pink,False,1260,315,Pink,Pink,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutAnimal0,5469,zPA3tiBnSWjb49scP,True,False,2020-08-13
paw slippers,Brown,False,1260,315,Brown,Brown,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutAnimal1,10976,QuqDNpdRXWXzHKY9h,True,False,2020-08-13
paw slippers,White,False,1260,315,White,White,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutAnimal2,10977,yrXceyd3fyhzg4PDD,True,False,2020-08-13
paw slippers,Blue,False,1260,315,Light blue,Light blue,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutAnimal3,10978,moK7LvPta9MKL6WKP,True,False,2020-08-13
paw slippers,Black,False,1260,315,Black,Black,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutAnimal4,10979,7uDbKzSsn9M4YjKD8,True,False,2020-08-13
pleather ankle booties,Brown,False,1280,320,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party,False,ShoesHighcutShortboots0,5474,QSxtJ4L7qnMs3AmhT,True,False,2020-08-13
pleather ankle booties,Black,False,1280,320,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Elegant,everyday; formal; party,False,ShoesHighcutShortboots1,11679,ckPxzgw73nbjWg6Bq,True,False,2020-08-13
pleather ankle booties,Green,False,1280,320,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party,False,ShoesHighcutShortboots2,11680,zvnxRiA7p4LpjtsD9,True,False,2020-08-13
pleather ankle booties,Mustard,False,1280,320,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; formal; party,False,ShoesHighcutShortboots3,11681,ubApDpnHA6xBoteSP,True,False,2020-08-13
pleather sneakers,White,False,700,175,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker0,4716,MvyqYcx2cPGoDnG2F,True,False,2020-08-13
pleather sneakers,Black,False,700,175,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker1,10046,meSAwpgrLaXYTZ6PM,True,False,2020-08-13
pleather sneakers,Red,False,700,175,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker2,10047,6MRPf3xicDyzPnwTT,True,False,2020-08-13
pleather sneakers,Green,False,700,175,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker3,10048,wZN8iiWBhegci4vH8,True,False,2020-08-13
pleather sneakers,Blue,False,700,175,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker4,10049,TJn6f2GivkPh3wNCW,True,False,2020-08-13
pleather sneakers,Yellow,False,700,175,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker5,10050,XkKrKvtQ7WtaoPAFR,True,False,2020-08-13
pleather sneakers,Light blue,False,700,175,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker6,10051,YyTT7rtusTv5i2kf7,True,False,2020-08-13
pleather sneakers,Orange,False,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy; sporty,False,ShoesLowcutLeathersneker7,10052,hnwirvwCRgHHG9oSM,True,False,2020-08-13
pom-pom boots,Pink,False,1600,400,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles0,5545,ikoDt2wBKC4tMdMTd,True,False,2020-08-13
pom-pom boots,Red,False,1600,400,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles1,6860,jwWqyc6DdM7qBStcR,True,False,2020-08-13
pom-pom boots,Yellow,False,1600,400,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles2,6867,rSXv7GNTw2kzXvDMh,True,False,2020-08-13
pom-pom boots,Purple,False,1600,400,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles3,11691,gNQ8dYScE5ZRJ4F6z,True,False,2020-08-13
pom-pom boots,Green,False,1600,400,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles4,11692,6SYe4Ap54nWGsCEFY,True,False,2020-08-13
pom-pom boots,Blue,False,1600,400,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles5,11693,ZbvBuyaGsoBguhSP7,True,False,2020-08-13
pom-pom boots,Black,False,1600,400,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,fairy tale; party,False,ShoesHighcutBobbles6,11694,PyrYHQEgWYw5A5xxe,True,False,2020-08-13
power boots,Red,False,3150,787,Red,Gray,1x1,,Kicks,,All Year,False,1.0.0,Active,fairy tale; theatrical; work,False,ShoesKneePowered0,5698,EdeJCph8C4rwyyeDF,True,False,2020-08-13
power boots,Blue,False,3150,787,Blue,Green,1x1,,Kicks,,All Year,False,1.0.0,Active,fairy tale; theatrical; work,False,ShoesKneePowered1,11797,7Ps3tA9FuZdMPHFhN,True,False,2020-08-13
power boots,Green,False,3150,787,Green,Purple,1x1,,Kicks,,All Year,False,1.0.0,Active,fairy tale; theatrical; work,False,ShoesKneePowered2,11798,hMfdaCgqqdYB5SxcT,True,False,2020-08-13
power boots,Black,False,3150,787,Black,Red,1x1,,Kicks,,All Year,False,1.0.0,Active,fairy tale; theatrical; work,False,ShoesKneePowered3,11799,7hsm7pbTKWbeaqHQc,True,False,2020-08-13
rain boots,Yellow,False,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots0,4733,QWCYpFbf4JEobjwav,True,False,2020-08-13
rain boots,Green,False,490,122,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots1,11551,R3vuRBSPQ8kMsx4cn,True,False,2020-08-13
rain boots,Blue,False,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots2,11552,bC58G7zF8S62ueYyS,True,False,2020-08-13
rain boots,Purple,False,490,122,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots3,11553,yb8Xzzv8eeCS4TJq7,True,False,2020-08-13
rain boots,Pink,False,490,122,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots4,11554,FHjX8EryuvqR8Lriq,True,False,2020-08-13
rain boots,Red,False,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots5,11555,TBaCCXwZQrPpXfyRc,True,False,2020-08-13
rain boots,Beige,False,490,122,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots6,11556,GThEGgGR9schjrSLL,True,False,2020-08-13
rain boots,Black,False,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,ShoesKneeRainboots7,11557,dBLH9boiqRY25CAkE,True,False,2020-08-13
recycled boots,Brown,True,,40,Brown,Gray,1x1,,Crafting,,All Year,False,1.0.0,Simple,outdoorsy,False,ShoesKneeRecyclingboots0,12326,pymFdvNQcZoDF2EQg,False,False,2020-08-13
restroom slippers,Navy blue,False,350,87,Blue,Blue,1x1,,Kicks,,All Year,False,1.0.0,Simple,comfy,False,ShoesLowcutToilet0,5800,BJToZwde8mPrayZHC,True,False,2020-08-13
restroom slippers,Red,False,350,87,Red,Red,1x1,,Kicks,,All Year,False,1.0.0,Simple,comfy,False,ShoesLowcutToilet1,10105,YgbKhnaDc53vupcpX,True,False,2020-08-13
restroom slippers,Green,False,350,87,Green,Green,1x1,,Kicks,,All Year,False,1.0.0,Simple,comfy,False,ShoesLowcutToilet2,10106,XF7u6KhqeRd99bJ7q,True,False,2020-08-13
restroom slippers,Light blue,False,350,87,Light blue,Light blue,1x1,,Kicks,,All Year,False,1.0.0,Simple,comfy,False,ShoesLowcutToilet3,10107,ofPJY5TFLBryNjWwW,True,False,2020-08-13
restroom slippers,Pink,False,350,87,Pink,Pink,1x1,,Kicks,,All Year,False,1.0.0,Simple,comfy,False,ShoesLowcutToilet4,10108,eLhP3LBZSerB3Rz2E,True,False,2020-08-13
ribbon sandals,Blue,False,1300,325,Blue,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon0,5814,KeqaR8Ze6LyYW9RqA,True,False,2020-08-13
ribbon sandals,White,False,1300,325,White,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon1,10721,Wq5syMKeGKA2qbD2s,True,False,2020-08-13
ribbon sandals,Pink,False,1300,325,Pink,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon2,10722,QkAtu7Q6CJon4XNoa,True,False,2020-08-13
ribbon sandals,Yellow,False,1300,325,Yellow,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon3,10723,Fk8yQ59e8fJdYiprE,True,False,2020-08-13
ribbon sandals,Green,False,1300,325,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon4,10724,RjfiqFkqYxszRspu3,True,False,2020-08-13
ribbon sandals,Berry red,False,1300,325,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon5,10725,NJEv8nHDPBobY8uF4,True,False,2020-08-13
ribbon sandals,Black,False,1300,325,Black,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon6,10726,cb2sKjFjwFDFgsgSb,True,False,2020-08-13
ribbon sandals,Beige,False,1300,325,Gray,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,False,ShoesSandalRibbon7,10727,7yuxPjGQx5kfkhtnd,True,False,2020-08-13
rubber-toe high tops,Blue,False,1260,315,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe0,5617,r495YqHHQjC5tS9tc,True,False,2020-08-13
rubber-toe high tops,Olive,False,1260,315,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe1,10053,tfMMQyk3kTFo8Grj3,True,False,2020-08-13
rubber-toe high tops,Beige,False,1260,315,Beige,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe2,10054,kxNYJ6ecrni3FYsQC,True,False,2020-08-13
rubber-toe high tops,Pink,False,1260,315,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe3,10055,vdcE6F47jbNvpFHSS,True,False,2020-08-13
rubber-toe high tops,Berry red,False,1260,315,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe4,10056,qKtTEY7u2itPu6kPf,True,False,2020-08-13
rubber-toe high tops,Coral,False,1260,315,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe5,10057,HBFY9CWNhtx57khyM,True,False,2020-08-13
rubber-toe high tops,Ivory,False,1260,315,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe6,10058,atTwSXfw9x52DbZRj,True,False,2020-08-13
rubber-toe high tops,Black,False,1260,315,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; sporty,False,ShoesHighcutRubbertoe7,10059,LhiGsXbeLR3BfwEnT,True,False,2020-08-13
rubber-toe sneakers,Purple,False,1080,270,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe0,6892,eq7PSgXfLfTbmKGKY,True,False,2020-08-13
rubber-toe sneakers,Green,False,1080,270,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe1,10067,JCn5sFjYokpJtNyqZ,True,False,2020-08-13
rubber-toe sneakers,Yellow,False,1080,270,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe2,10068,zd3N7wBnQEYNczJiS,True,False,2020-08-13
rubber-toe sneakers,Light blue,False,1080,270,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe3,10069,gFYvSYE6RhYPYfGRC,True,False,2020-08-13
rubber-toe sneakers,Red,False,1080,270,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe4,10070,3uw8c5QGwBv954cDs,True,False,2020-08-13
rubber-toe sneakers,Pink,False,1080,270,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe5,10071,WX8FE3WFJf588yRJq,True,False,2020-08-13
rubber-toe sneakers,Blue,False,1080,270,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe6,10072,tiNSYwmShxfo2mTiP,True,False,2020-08-13
rubber-toe sneakers,Black,False,1080,270,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; sporty,False,ShoesLowcutRubbertoe7,10073,n9ef92fAk5TDu29EN,True,False,2020-08-13
samurai greaves,Red,False,4300,1075,Red,Blue,1x1,,Kicks,,All Year,False,1.0.0,Cool,theatrical; work,False,ShoesKneeLegguard0,5546,su835EMzZKpv2Whv2,True,False,2020-08-13
samurai greaves,Black,False,4300,1075,Black,Blue,1x1,,Kicks,,All Year,False,1.0.0,Cool,theatrical; work,False,ShoesKneeLegguard1,11567,GpcGFYoMWDXKKvTuT,True,False,2020-08-13
samurai greaves,Blue,False,4300,1075,Blue,Blue,1x1,,Kicks,,All Year,False,1.0.0,Cool,theatrical; work,False,ShoesKneeLegguard2,11568,uxQmHGifmnCb3Boyw,True,False,2020-08-13
samurai greaves,White,False,4300,1075,White,Blue,1x1,,Kicks,,All Year,False,1.0.0,Cool,theatrical; work,False,ShoesKneeLegguard3,11569,MB4ES9NjTNx2DE5Ps,True,False,2020-08-13
samurai greaves,Golden yellow,False,4300,1075,Orange,Blue,1x1,,Kicks,,All Year,False,1.0.0,Cool,theatrical; work,False,ShoesKneeLegguard4,11570,vKNjjoQ6LLoQN6z2a,True,False,2020-08-13
shiny bow platform shoes,Pink,False,2400,600,Pink,Pink,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita0,5606,JCHkpNJKK4q3f7G3R,True,False,2020-08-13
shiny bow platform shoes,Black,False,2400,600,Black,Black,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita1,10149,xs3WYWx8mSTYQwq9n,True,False,2020-08-13
shiny bow platform shoes,Red,False,2400,600,Red,Red,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita2,10150,p3p8ifj6sWkrx5uuC,True,False,2020-08-13
shiny bow platform shoes,Purple,False,2400,600,Purple,Purple,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita3,10151,947juCMoGceMJSytH,True,False,2020-08-13
shiny bow platform shoes,Light blue,False,2400,600,Blue,Blue,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita4,10152,wwGACYDtygfqRdp5N,True,False,2020-08-13
shiny bow platform shoes,White,False,2400,600,White,White,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita5,10153,vm3ugd64szb933prn,True,False,2020-08-13
shiny bow platform shoes,Light purple,False,2400,600,Purple,Purple,1x1,,Kicks,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,False,ShoesLowcutLolita6,10154,tTGe9YJzagEXzFZjj,True,False,2020-08-13
shower sandals,Black,False,350,87,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; comfy; vacation,False,ShoesSandalShower0,4714,Zf4HuKDJSaXy5Qzwg,True,False,2020-08-13
shower sandals,White,False,350,87,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; comfy; vacation,False,ShoesSandalShower1,10696,TeepAoZAHJGpJXXv7,True,False,2020-08-13
shower sandals,Gold,False,350,87,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; comfy; vacation,False,ShoesSandalShower2,10697,ubXSMjNnaXDaobiAX,True,False,2020-08-13
shower sandals,Red,False,350,87,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy; comfy; vacation,False,ShoesSandalShower3,10698,iH6Z7x6rcaxHCdHnW,True,False,2020-08-13
shower sandals,Blue,False,350,87,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy; comfy; vacation,False,ShoesSandalShower4,10699,F8maThw5HTMMWxrEY,True,False,2020-08-13
ski boots,White,False,1800,450,White,Blue,1x1,,Kicks,,Winter,False,1.0.0,Active,outdoorsy; sporty,False,ShoesKneeSki0,5660,n2QGDJbTEi3ttYi7o,True,False,2020-08-13
ski boots,Orange,False,1800,450,Orange,Black,1x1,,Kicks,,Winter,False,1.0.0,Active,outdoorsy; sporty,False,ShoesKneeSki1,10992,2sC56DmBS9zFAY8fh,True,False,2020-08-13
ski boots,Red,False,1800,450,Red,Black,1x1,,Kicks,,Winter,False,1.0.0,Active,outdoorsy; sporty,False,ShoesKneeSki2,10993,FGXQs3vPFSaPSR6tr,True,False,2020-08-13
ski boots,Lime,False,1800,450,Yellow,Green,1x1,,Kicks,,Winter,False,1.0.0,Active,outdoorsy; sporty,False,ShoesKneeSki3,10994,ovpA5W2y9AL5XC5Hv,True,False,2020-08-13
ski boots,Light blue,False,1800,450,Light blue,Yellow,1x1,,Kicks,,Winter,False,1.0.0,Active,outdoorsy; sporty,False,ShoesKneeSki4,10995,9b8sNnAJRpZNaQZ3Y,True,False,2020-08-13
ski boots,Purple,False,1800,450,Blue,Pink,1x1,,Kicks,,Winter,False,1.0.0,Active,outdoorsy; sporty,False,ShoesKneeSki5,10996,kXThwqjtFGyQ98HwE,True,False,2020-08-13
sky-egg shoes,None,True,,800,Green,Green,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,False,ShoesLowcutEggsky0,12459,cfFHEY8TX3qfsWXc5,False,False,2020-08-13
slip-on loafers,Yellow,False,490,122,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon0,5566,72obQqFyftJiNYhSP,True,False,2020-08-13
slip-on loafers,Red,False,490,122,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon1,6884,ZTxijqo9K5Kh4D888,True,False,2020-08-13
slip-on loafers,Blue,False,490,122,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon2,6885,HWaWPHrpsfMRPw9GS,True,False,2020-08-13
slip-on loafers,Green,False,490,122,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon3,6889,CwnHY2c3C6oXDufr7,True,False,2020-08-13
slip-on loafers,Black,False,490,122,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon4,6890,jyAseCiyNq9Zd9jKY,True,False,2020-08-13
slip-on loafers,Light blue,False,490,122,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon5,10081,kS2gPazmLfKkpTp7L,True,False,2020-08-13
slip-on loafers,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon6,10082,evdWzeC43jXRiwusj,True,False,2020-08-13
slip-on loafers,Beige,False,490,122,Beige,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,False,ShoesLowcutSlipon7,10083,SAuKXG665PM22Mw7A,True,False,2020-08-13
slip-on sandals,Light blue,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin0,5565,bek7zCaZSfGbYQhnk,True,False,2020-08-13
slip-on sandals,Lime,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin1,10098,pxonyKAtPKaYnhH49,True,False,2020-08-13
slip-on sandals,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin2,10099,2DKQL5YxfRBYfyoSJ,True,False,2020-08-13
slip-on sandals,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin3,10100,Fo7b3LxcBP9xWEKhv,True,False,2020-08-13
slip-on sandals,Navy blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin4,10101,CaWkjvoY5Cw4gcESj,True,False,2020-08-13
slip-on sandals,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin5,10102,K4wdSdsbzS4hWayuW,True,False,2020-08-13
slip-on sandals,Orange,False,560,140,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin6,10103,5r2nWqrT9v5rAQWRA,True,False,2020-08-13
slip-on sandals,Purple,False,560,140,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; vacation,False,ShoesSandalResin7,10104,Dbu4WoRkqf82e3HhD,True,False,2020-08-13
slip-on school shoes,Red,False,350,87,Red,White,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday,False,ShoesLowcutSchool0,5473,AGAqPgkMwAgR4rP3d,True,False,2020-08-13
slip-on school shoes,Blue,False,350,87,Blue,White,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday,False,ShoesLowcutSchool1,10980,u8BD7oMwRB7suh4f4,True,False,2020-08-13
slip-on school shoes,Green,False,350,87,Green,White,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday,False,ShoesLowcutSchool2,10981,BDCciYtBdfLFZsTKK,True,False,2020-08-13
slip-on school shoes,Yellow,False,350,87,Yellow,White,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday,False,ShoesLowcutSchool3,10982,REPBefCd7N79fexSs,True,False,2020-08-13
slip-on school shoes,Pink,False,350,87,Pink,White,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday,False,ShoesLowcutSchool4,10983,TByGGPr6Kj48zSXzT,True,False,2020-08-13
slippers,Gray,False,350,87,Gray,Gray,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper0,5525,3w8MXDtDn4e56iX54,True,False,2020-08-13
slippers,Black,False,350,87,Black,Black,1x1,,Kicks,,All Year,False,1.0.0,Simple,everyday; comfy; vacation,False,ShoesLowcutSlipper1,10084,ahkFhsQDxdmbmEae4,True,False,2020-08-13
